"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1719184847,20157629,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719184871,20157631,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185039,20157645,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185171,20157656,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185243,20157662,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185327,20157669,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185411,20157676,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185423,20157677,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185459,20157680,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185495,20157683,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185651,20157696,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185843,20157712,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185903,20157717,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185927,20157719,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719185963,20157722,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719186023,20157727,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719186047,20157729,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719186407,20157759,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719186455,20157763,"1.0322499686242554e+22","1.2084050050507407e+22","3421.46551573"
1719187103,20157817,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187259,20157830,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187547,20157854,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187559,20157855,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187703,20157867,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187811,20157876,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187871,20157881,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719187979,20157890,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719188327,20157919,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719189131,20157986,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719189179,20157990,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719189623,20158027,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719189779,20158040,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719189887,20158048,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719190283,20158081,"1.0322499686242554e+22","1.2084050050507407e+22","3418.23895975"
1719190547,20158103,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719190823,20158126,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719190967,20158138,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719191267,20158163,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719191555,20158187,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719191735,20158202,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719192251,20158245,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719193379,20158339,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719193691,20158365,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719193727,20158368,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719193895,20158382,"1.0322499686242554e+22","1.2084050050507407e+22","3420.87"
1719194195,20158407,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719194795,20158457,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195071,20158480,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195143,20158486,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195203,20158491,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195215,20158492,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195251,20158495,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195755,20158537,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719195983,20158556,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719196799,20158621,"1.0322499686242554e+22","1.2084050050507407e+22","3420.85481"
1719198587,20158769,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719199355,20158832,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719200111,20158895,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719200783,20158951,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719201119,20158977,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719201239,20158987,"1.0322499686242554e+22","1.2084050050507407e+22","3407.69913088"
1719202739,20159110,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719202943,20159127,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203399,20159165,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203507,20159174,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203531,20159176,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203555,20159178,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203579,20159180,"1.0322499686242554e+22","1.2084050050507407e+22","3384.61"
1719203843,20159201,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204023,20159216,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204311,20159240,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204467,20159253,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204551,20159260,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204827,20159283,"1.0322499686242554e+22","1.2084050050507407e+22","3403.19176712"
1719204947,20159293,"1.0322499686242554e+22","1.2084050050507407e+22","3408.8"
1719205331,20159325,"1.0322499686242554e+22","1.2084050050507407e+22","3408.8"
1719205571,20159345,"1.0322499686242554e+22","1.2084050050507407e+22","3408.8"
1719205991,20159380,"1.0322499686242554e+22","1.2084050050507407e+22","3408.8"
1719206195,20159397,"1.0322499686242554e+22","1.2084050050507407e+22","3388.86"
1719206243,20159401,"1.0322499686242554e+22","1.2084050050507407e+22","3388.86"
1719206267,20159403,"1.0322499686242554e+22","1.2084050050507407e+22","3388.86"
1719206291,20159405,"1.0322499686242554e+22","1.2084050050507407e+22","3388.86"
1719206855,20159452,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719207383,20159496,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719207455,20159502,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719207515,20159507,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719207875,20159537,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719208271,20159570,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719208415,20159582,"1.0322499686242554e+22","1.2084050050507407e+22","3370.27"
1719208547,20159593,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209099,20159638,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209579,20159678,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209615,20159681,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209831,20159699,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209891,20159704,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209939,20159708,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719209999,20159713,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210047,20159717,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210095,20159721,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210215,20159731,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210299,20159738,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210455,20159751,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210743,20159774,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210779,20159777,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719210875,20159785,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719211115,20159805,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719211343,20159824,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719211703,20159854,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719212027,20159881,"1.0322499686242554e+22","1.2084050050507407e+22","3366.78906009"
1719212207,20159896,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212339,20159907,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212375,20159910,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212435,20159915,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212627,20159931,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212699,20159937,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212903,20159954,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719212927,20159956,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719213143,20159974,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719214787,20160110,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719214871,20160117,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719214979,20160126,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215003,20160128,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215063,20160133,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215099,20160136,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215111,20160137,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215219,20160146,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215339,20160156,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215435,20160164,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719215627,20160180,"1.0322499686242554e+22","1.2084050050507407e+22","3365.88"
1719216155,20160223,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719216347,20160238,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719216527,20160253,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719216911,20160285,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719217703,20160351,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719217943,20160371,"1.0322499686242554e+22","1.2084050050507407e+22","3368.9"
1719218747,20160438,"1.0322499686242554e+22","1.2084050050507407e+22","3386.4892"
1719218903,20160450,"1.0322499686242554e+22","1.2084050050507407e+22","3386.4892"
1719219863,20160529,"1.0322499686242554e+22","1.2084050050507407e+22","3374.77"
1719220451,20160577,"1.0322499686242554e+22","1.2084050050507407e+22","3374.77"
1719220583,20160588,"1.0322499686242554e+22","1.2084050050507407e+22","3374.77"
1719220595,20160589,"1.0322499686242554e+22","1.2084050050507407e+22","3374.77"
1719221195,20160638,"1.0322499686242554e+22","1.2084050050507407e+22","3374.77"
1719221411,20160656,"1.0322499686242554e+22","1.2084050050507407e+22","3356.27"
1719222071,20160711,"1.0322499686242554e+22","1.2084050050507407e+22","3275.06309"
1719222155,20160717,"1.0322499686242554e+22","1.2084050050507407e+22","3275.06309"
1719222479,20160744,"1.0322499686242554e+22","1.2084050050507407e+22","3295.72"
1719222635,20160757,"1.0322499686242554e+22","1.2084050050507407e+22","3295.72"
1719222791,20160770,"1.0322499686242554e+22","1.2084050050507407e+22","3295.72"
1719222935,20160782,"1.0322499686242554e+22","1.2084050050507407e+22","3305.22202308"
1719223703,20160846,"1.0322499686242554e+22","1.2084050050507407e+22","3305.22202308"
1719224327,20160898,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719224555,20160917,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225371,20160985,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225467,20160993,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225695,20161012,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225779,20161019,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225827,20161023,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225887,20161028,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225923,20161031,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719225983,20161036,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719226007,20161038,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719226019,20161039,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719226175,20161052,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719226331,20161065,"1.0322499686242554e+22","1.2084050050507407e+22","3321.8"
1719226715,20161097,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719226787,20161103,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227315,20161146,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227615,20161171,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227687,20161177,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227711,20161179,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227771,20161184,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227795,20161186,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227807,20161187,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227855,20161191,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719227951,20161199,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719228011,20161204,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719228083,20161210,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719228227,20161221,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229007,20161284,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229067,20161289,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229091,20161291,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229307,20161309,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229679,20161340,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719229955,20161363,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719230111,20161376,"1.0322499686242554e+22","1.2084050050507407e+22","3316.32"
1719230219,20161385,"1.0322499686242554e+22","1.2084050050507407e+22","3320.26"
1719230351,20161396,"1.0322499686242554e+22","1.2084050050507407e+22","3320.26"
